Количество	Имя	Положение X	Положение Y	Положение Z
1	Точка	555463.000	5031252.000	16.800
1	Точка	555493.000	5031267.000	16.800
1	Точка	555521.000	5031253.000	16.900
1	Точка	555523.000	5031247.000	16.900
1	Точка	555455.000	5031228.000	16.900
1	Точка	555597.000	5031245.000	16.900
1	Точка	555505.000	5031252.000	16.900
1	Точка	555601.000	5031246.000	16.900
1	Точка	555446.000	5031235.000	16.900
1	Точка	555439.000	5031222.000	16.900
1	Точка	555584.000	5031246.000	16.900
1	Точка	555552.000	5031246.000	16.900
1	Точка	555614.000	5031248.000	16.900
1	Точка	555443.000	5031226.000	16.900
1	Точка	555451.000	5031227.000	16.900
1	Точка	555579.000	5031246.000	16.900
1	Точка	555450.000	5031231.000	16.900
1	Точка	555528.000	5031249.000	16.900
1	Точка	555605.000	5031247.000	16.900
1	Точка	555514.000	5031254.000	16.900
1	Точка	555419.000	5031217.000	16.800
1	Точка	555423.000	5031223.000	16.900
1	Точка	555469.000	5031247.000	16.900
1	Точка	555427.000	5031224.000	16.900
1	Точка	555544.000	5031244.000	16.900
1	Точка	555531.000	5031246.000	16.900
1	Точка	555432.000	5031224.000	16.900
1	Точка	555519.000	5031245.000	16.900
1	Точка	555562.000	5031242.000	16.900
1	Точка	555433.000	5031235.000	16.900
1	Точка	555467.000	5031217.000	17.000
1	Точка	555527.000	5031237.000	17.000
1	Точка	555515.000	5031229.000	17.000
1	Точка	555570.000	5031236.000	17.000
1	Точка	555563.000	5031234.000	17.000
1	Точка	555486.000	5031213.000	17.000
1	Точка	555556.000	5031235.000	17.000
1	Точка	555540.000	5031231.000	17.000
1	Точка	555483.000	5031238.000	17.000
1	Точка	555471.000	5031217.000	17.000
1	Точка	555448.000	5031212.000	17.000
1	Точка	555450.000	5031217.000	17.000
1	Точка	555522.000	5031231.000	17.000
1	Точка	555496.000	5031241.000	17.000
1	Точка	555520.000	5031226.000	17.000
1	Точка	555492.000	5031240.000	17.000
1	Точка	555459.000	5031225.000	17.000
1	Точка	555502.000	5031225.000	17.000
1	Точка	555449.000	5031221.000	17.000
1	Точка	555579.000	5031242.000	17.000
1	Точка	555496.000	5031249.000	17.000
1	Точка	555570.000	5031240.000	17.000
1	Точка	555530.000	5031233.000	17.000
1	Точка	555542.000	5031235.000	17.000
1	Точка	555424.000	5031207.000	17.000
1	Точка	555527.000	5031228.000	17.000
1	Точка	555481.000	5031221.000	17.000
1	Точка	555491.000	5031244.000	17.000
1	Точка	555429.000	5031208.000	17.000
1	Точка	555516.000	5031225.000	17.000
1	Точка	555487.000	5031239.000	17.000
1	Точка	555415.000	5031210.000	17.000
1	Точка	555496.000	5031245.000	17.000
1	Точка	555454.000	5031232.000	17.000
1	Точка	555464.000	5031220.000	17.000
1	Точка	555425.000	5031232.000	17.000
1	Точка	555531.000	5031228.000	17.000
1	Точка	555493.000	5031226.000	17.000
1	Точка	555533.000	5031237.000	17.000
1	Точка	555464.000	5031234.000	17.000
1	Точка	555487.000	5031230.000	17.000
1	Точка	555546.000	5031235.000	17.000
1	Точка	555523.000	5031236.000	17.000
1	Точка	555473.000	5031238.000	17.000
1	Точка	555444.000	5031212.000	17.000
1	Точка	555539.000	5031227.000	17.000
1	Точка	555417.000	5031201.000	17.000
1	Точка	555478.000	5031214.000	17.000
1	Точка	555490.000	5031214.000	17.000
1	Точка	555557.000	5031231.000	17.000
1	Точка	555518.000	5031221.000	17.000
1	Точка	555486.000	5031220.000	17.000
1	Точка	555442.000	5031218.000	17.000
1	Точка	555527.000	5031241.000	17.000
1	Точка	555507.000	5031222.000	17.000
1	Точка	555433.000	5031208.000	17.000
1	Точка	555547.000	5031229.000	17.000
1	Точка	555457.000	5031214.000	17.000
1	Точка	555478.000	5031224.000	17.000
1	Точка	555491.000	5031232.000	17.000
1	Точка	555563.000	5031238.000	17.000
1	Точка	555436.000	5031212.000	17.000
1	Точка	555465.000	5031242.000	17.000
1	Точка	555423.000	5031211.000	17.000
1	Точка	555488.000	5031226.000	17.000
1	Точка	555495.000	5031232.000	17.000
1	Точка	555477.000	5031218.000	17.000
1	Точка	555428.000	5031212.000	17.000
1	Точка	555541.000	5031239.000	17.000
1	Точка	555499.000	5031232.000	17.000
1	Точка	555484.000	5031225.000	17.000
1	Точка	555503.000	5031236.000	17.000
1	Точка	555504.000	5031231.000	17.000
1	Точка	555478.000	5031229.000	17.000
1	Точка	555438.000	5031218.000	17.000
1	Точка	555490.000	5031236.000	17.000
1	Точка	555507.000	5031241.000	17.000
1	Точка	555553.000	5031242.000	17.000
1	Точка	555471.000	5031222.000	17.000
1	Точка	555459.000	5031243.000	17.000
1	Точка	555526.000	5031232.000	17.000
1	Точка	555510.000	5031232.000	17.000
1	Точка	555474.000	5031234.000	17.000
1	Точка	555432.000	5031212.000	17.000
1	Точка	555536.000	5031243.000	17.000
1	Точка	555509.000	5031245.000	17.000
1	Точка	555549.000	5031238.000	17.000
1	Точка	555520.000	5031241.000	17.000
1	Точка	555500.000	5031247.000	17.000
1	Точка	555545.000	5031240.000	17.000
1	Точка	555419.000	5031208.000	17.000
1	Точка	555429.000	5031233.000	17.000
1	Точка	555482.000	5031230.000	17.000
1	Точка	555418.000	5031213.000	17.000
1	Точка	555488.000	5031247.000	17.000
1	Точка	555467.000	5031237.000	17.000
1	Точка	555499.000	5031236.000	17.000
1	Точка	555576.000	5031238.000	17.000
1	Точка	555582.000	5031239.000	17.000
1	Точка	555462.000	5031239.000	17.000
1	Точка	555465.000	5031224.000	17.000
1	Точка	555473.000	5031248.000	17.000
1	Точка	555453.000	5031241.000	17.000
1	Точка	555484.000	5031248.000	17.000
1	Точка	555478.000	5031242.000	17.000
1	Точка	555478.000	5031247.000	17.000
1	Точка	555509.000	5031236.000	17.000
1	Точка	555446.000	5031217.000	17.000
1	Точка	555590.000	5031242.000	17.000
1	Точка	555467.000	5031231.000	17.000
1	Точка	555474.000	5031244.000	17.000
1	Точка	555486.000	5031235.000	17.000
1	Точка	555455.000	5031224.000	17.000
1	Точка	555500.000	5031240.000	17.000
1	Точка	555532.000	5031242.000	17.000
1	Точка	555510.000	5031249.000	17.000
1	Точка	555548.000	5031253.000	16.700
1	Точка	555652.000	5031255.000	16.700
1	Точка	555591.000	5031271.000	16.700
1	Точка	555571.000	5031260.000	16.700
1	Точка	555535.000	5031256.000	16.700
1	Точка	555502.000	5031274.000	16.700
1	Точка	555478.000	5031276.000	16.700
1	Точка	555599.000	5031265.000	16.700
1	Точка	555470.000	5031280.000	16.700
1	Точка	555563.000	5031264.000	16.700
1	Точка	555532.000	5031268.000	16.700
1	Точка	555459.000	5031265.000	16.700
1	Точка	555501.000	5031278.000	16.700
1	Точка	555584.000	5031279.000	16.700
1	Точка	555542.000	5031256.000	16.700
1	Точка	555547.000	5031257.000	16.700
1	Точка	555601.000	5031261.000	16.700
1	Точка	555460.000	5031248.000	16.700
1	Точка	555494.000	5031271.000	16.700
1	Точка	555433.000	5031247.000	16.700
1	Точка	555463.000	5031267.000	16.700
1	Точка	555646.000	5031256.000	16.700
1	Точка	555479.000	5031272.000	16.700
1	Точка	555586.000	5031259.000	16.700
1	Точка	555568.000	5031254.000	16.700
1	Точка	555593.000	5031259.000	16.700
1	Точка	555507.000	5031274.000	16.700
1	Точка	555467.000	5031251.000	16.700
1	Точка	555543.000	5031264.000	16.700
1	Точка	555557.000	5031272.000	16.700
1	Точка	555439.000	5031247.000	16.700
1	Точка	555598.000	5031258.000	16.700
1	Точка	555570.000	5031267.000	16.700
1	Точка	555604.000	5031284.000	16.700
1	Точка	555572.000	5031280.000	16.700
1	Точка	555577.000	5031273.000	16.700
1	Точка	555596.000	5031268.000	16.700
1	Точка	555482.000	5031279.000	16.700
1	Точка	555558.000	5031257.000	16.700
1	Точка	555574.000	5031263.000	16.700
1	Точка	555446.000	5031260.000	16.700
1	Точка	555584.000	5031264.000	16.700
1	Точка	555608.000	5031257.000	16.700
1	Точка	555506.000	5031280.000	16.700
1	Точка	555457.000	5031277.000	16.700
1	Точка	555538.000	5031263.000	16.700
1	Точка	555561.000	5031286.000	16.700
1	Точка	555632.000	5031259.000	16.700
1	Точка	555615.000	5031264.000	16.700
1	Точка	555600.000	5031276.000	16.700
1	Точка	555535.000	5031260.000	16.700
1	Точка	555552.000	5031254.000	16.700
1	Точка	555499.000	5031282.000	16.700
1	Точка	555522.000	5031267.000	16.700
1	Точка	555606.000	5031273.000	16.700
1	Точка	555597.000	5031280.000	16.700
1	Точка	555636.000	5031264.000	16.700
1	Точка	555551.000	5031250.000	16.700
1	Точка	555474.000	5031274.000	16.700
1	Точка	555518.000	5031266.000	16.700
1	Точка	555434.000	5031254.000	16.700
1	Точка	555543.000	5031268.000	16.700
1	Точка	555642.000	5031256.000	16.700
1	Точка	555513.000	5031270.000	16.700
1	Точка	555572.000	5031256.000	16.700
1	Точка	555541.000	5031251.000	16.700
1	Точка	555625.000	5031258.000	16.700
1	Точка	555589.000	5031262.000	16.700
1	Точка	555450.000	5031257.000	16.700
1	Точка	555571.000	5031276.000	16.700
1	Точка	555539.000	5031259.000	16.700
1	Точка	555578.000	5031262.000	16.700
1	Точка	555602.000	5031295.000	16.700
1	Точка	555621.000	5031271.000	16.700
1	Точка	555619.000	5031264.000	16.700
1	Точка	555433.000	5031262.000	16.700
1	Точка	555497.000	5031287.000	16.700
1	Точка	555536.000	5031279.000	16.700
1	Точка	555596.000	5031299.000	16.700
1	Точка	555491.000	5031276.000	16.700
1	Точка	555470.000	5031274.000	16.700
1	Точка	555555.000	5031260.000	16.700
1	Точка	555496.000	5031276.000	16.700
1	Точка	555587.000	5031285.000	16.700
1	Точка	555598.000	5031285.000	16.700
1	Точка	555426.000	5031254.000	16.700
1	Точка	555568.000	5031263.000	16.700
1	Точка	555417.000	5031244.000	16.700
1	Точка	555421.000	5031249.000	16.700
1	Точка	555551.000	5031258.000	16.700
1	Точка	555559.000	5031261.000	16.700
1	Точка	555534.000	5031264.000	16.700
1	Точка	555636.000	5031258.000	16.700
1	Точка	555427.000	5031249.000	16.700
1	Точка	555510.000	5031277.000	16.700
1	Точка	555417.000	5031226.000	16.700
1	Точка	555486.000	5031279.000	16.700
1	Точка	555592.000	5031253.000	16.700
1	Точка	555444.000	5031256.000	16.700
1	Точка	555504.000	5031264.000	16.700
1	Точка	555528.000	5031261.000	16.700
1	Точка	555479.000	5031282.000	16.700
1	Точка	555455.000	5031255.000	16.700
1	Точка	555624.000	5031293.000	16.700
1	Точка	555616.000	5031260.000	16.700
1	Точка	555566.000	5031267.000	16.700
1	Точка	555460.000	5031274.000	16.700
1	Точка	555589.000	5031256.000	16.700
1	Точка	555487.000	5031275.000	16.700
1	Точка	555552.000	5031272.000	16.700
1	Точка	555515.000	5031275.000	16.700
1	Точка	555412.000	5031247.000	16.700
1	Точка	555461.000	5031279.000	16.700
1	Точка	555517.000	5031270.000	16.700
1	Точка	555647.000	5031260.000	16.700
1	Точка	555463.000	5031271.000	16.700
1	Точка	555503.000	5031268.000	16.800
1	Точка	555598.000	5031254.000	16.800
1	Точка	555417.000	5031248.000	16.800
1	Точка	555505.000	5031260.000	16.800
1	Точка	555443.000	5031242.000	16.800
1	Точка	555633.000	5031253.000	16.800
1	Точка	555465.000	5031263.000	16.800
1	Точка	555556.000	5031253.000	16.800
1	Точка	555487.000	5031258.000	16.800
1	Точка	555423.000	5031239.000	16.800
1	Точка	555468.000	5031270.000	16.800
1	Точка	555626.000	5031254.000	16.800
1	Точка	555433.000	5031243.000	16.800
1	Точка	555437.000	5031251.000	16.800
1	Точка	555427.000	5031239.000	16.800
1	Точка	555561.000	5031254.000	16.800
1	Точка	555575.000	5031259.000	16.800
1	Точка	555614.000	5031256.000	16.800
1	Точка	555582.000	5031260.000	16.800
1	Точка	555460.000	5031261.000	16.800
1	Точка	555544.000	5031260.000	16.800
1	Точка	555562.000	5031275.000	16.800
1	Точка	555421.000	5031227.000	16.800
1	Точка	555488.000	5031271.000	16.800
1	Точка	555448.000	5031253.000	16.800
1	Точка	555582.000	5031270.000	16.800
1	Точка	555621.000	5031257.000	16.800
1	Точка	555422.000	5031244.000	16.800
1	Точка	555531.000	5031254.000	16.800
1	Точка	555525.000	5031253.000	16.800
1	Точка	555440.000	5031229.000	16.800
1	Точка	555433.000	5031220.000	16.800
1	Точка	555464.000	5031248.000	16.800
1	Точка	555556.000	5031245.000	16.800
1	Точка	555570.000	5031245.000	16.800
1	Точка	555618.000	5031249.000	16.800
1	Точка	555432.000	5031230.000	16.800
1	Точка	555437.000	5031239.000	16.800
1	Точка	555566.000	5031246.000	16.800
1	Точка	555520.000	5031257.000	16.800
1	Точка	555474.000	5031261.000	16.800
1	Точка	555574.000	5031247.000	16.800
1	Точка	555519.000	5031261.000	16.800
1	Точка	555642.000	5031252.000	16.800
1	Точка	555508.000	5031263.000	16.800
1	Точка	555593.000	5031249.000	16.800
1	Точка	555413.000	5031238.000	16.800
1	Точка	555480.000	5031254.000	16.800
1	Точка	555491.000	5031262.000	16.800
1	Точка	555482.000	5031263.000	16.800
1	Точка	555561.000	5031246.000	16.800
1	Точка	555476.000	5031265.000	16.800
1	Точка	555424.000	5031219.000	16.800
1	Точка	555491.000	5031257.000	16.800
1	Точка	555473.000	5031257.000	16.800
1	Точка	555541.000	5031247.000	16.800
1	Точка	555441.000	5031234.000	16.800
1	Точка	555598.000	5031272.000	16.800
1	Точка	555534.000	5031272.000	16.700
1	Точка	555603.000	5031265.000	16.700
1	Точка	555521.000	5031272.000	16.700
1	Точка	555593.000	5031263.000	16.700
1	Точка	555576.000	5031279.000	16.700
1	Точка	555464.000	5031276.000	16.700
1	Точка	555430.000	5031253.000	16.700
1	Точка	555580.000	5031255.000	16.800
1	Точка	555429.000	5031245.000	16.800
1	Точка	555580.000	5031280.000	16.800
1	Точка	555483.000	5031271.000	16.800
1	Точка	555557.000	5031265.000	16.700
1	Точка	555474.000	5031279.000	16.700
1	Точка	555451.000	5031262.000	16.700
1	Точка	555621.000	5031276.000	16.700
1	Точка	555456.000	5031262.000	16.700
1	Точка	555439.000	5031256.000	16.700
1	Точка	555614.000	5031268.000	16.700
1	Точка	555586.000	5031272.000	16.700
1	Точка	555602.000	5031255.000	16.700
1	Точка	555639.000	5031261.000	16.700
1	Точка	555490.000	5031280.000	16.700
1	Точка	555622.000	5031261.000	16.700
1	Точка	555607.000	5031265.000	16.700
1	Точка	555622.000	5031267.000	16.700
1	Точка	555611.000	5031260.000	16.700
1	Точка	555415.000	5031252.000	16.700
1	Точка	555607.000	5031261.000	16.700
1	Точка	555531.000	5031258.000	16.800
1	Точка	555483.000	5031267.000	16.800
1	Точка	555508.000	5031267.000	16.800
1	Точка	555638.000	5031254.000	16.800
1	Точка	555476.000	5031269.000	16.800
1	Точка	555470.000	5031262.000	16.800
1	Точка	555419.000	5031239.000	16.800
1	Точка	555512.000	5031262.000	16.800
1	Точка	555498.000	5031259.000	16.800
1	Точка	555482.000	5031275.000	16.800
1	Точка	555576.000	5031254.000	16.800
1	Точка	555563.000	5031271.000	16.800
1	Точка	555609.000	5031253.000	16.800
1	Точка	555571.000	5031250.000	16.800
1	Точка	555452.000	5031250.000	16.800
1	Точка	555584.000	5031254.000	16.800
1	Точка	555583.000	5031250.000	16.800
1	Точка	555473.000	5031253.000	16.800
1	Точка	555537.000	5031251.000	16.800
1	Точка	555472.000	5031269.000	16.800
1	Точка	555622.000	5031253.000	16.800
1	Точка	555588.000	5031251.000	16.800
1	Точка	555459.000	5031253.000	16.800
1	Точка	555436.000	5031232.000	16.800
1	Точка	555464.000	5031259.000	16.800
1	Точка	555441.000	5031252.000	16.800
1	Точка	555498.000	5031269.000	16.800
1	Точка	555445.000	5031248.000	16.800
1	Точка	555532.000	5031250.000	16.800
